Common Name,Scientific Name,stateProvince,locality,decimalLatitude,decimalLongitude,Matched_Suburb,Matched_Postcode
Bermuda Grass,Cynodon dactylon,Victoria,T4021700 Centre about 1 km N of BLACK ROCK,-37.96583,145.02667,BLACK ROCK NORTH,3193
Bermuda Grass,Cynodon dactylon,Victoria,T2464900 Centre about 1 km SW of NUNAWADING,-37.82333,145.16667,NUNAWADING,3131
Bermuda Grass,Cynodon dactylon,Victoria,MOUNT MERCER (581260) 2008 m from Mount Mercer 70 deg,-37.8159,143.85337,ROKEWOOD,3330
Bermuda Grass,Cynodon dactylon,Victoria,T0924600 Centre about 2 km S of DALMORE,-38.20667,145.41889,WARNEET,3980
Bermuda Grass,Cynodon dactylon,Victoria,MDW_18 VIC,-35.96106,147.50984,MOUNT ALFRED,3709
Bermuda Grass,Cynodon dactylon,Victoria,"570 and 580 Tarneit Road, Tarneit 570 and 580 Tarneit Road, Tarneit",-37.8557,144.66588,TRUGANINA,3029
Bermuda Grass,Cynodon dactylon,Victoria,U0703200 Centre about 2 km S of HEYFIELD,-38.00222,146.78,COWWARR,3857
Bermuda Grass,Cynodon dactylon,Victoria,652241 BIRREGURRA,-38.32505,143.80441,MURROON,3243
Bermuda Grass,Cynodon dactylon,Victoria,"207 Bangholme Road, Bangholme Dandenong",-38.03896,145.18487,DANDENONG SOUTH,8785
Bermuda Grass,Cynodon dactylon,Victoria,"NE133_2 Located about 85 m north west of the junctions at the northern end of Moss Road, 9 km north east of Barnawartha,",-36.05373,146.7421,BARNAWARTHA NORTH,3691
Bermuda Grass,Cynodon dactylon,Victoria,ROKEWOOD (582579) 5945 m from Warrambine 88 deg,-37.94249,143.78978,ROKEWOOD,3330
Bermuda Grass,Cynodon dactylon,Victoria,U0094000 Centre about 5 km W of CREIGHTONS CREEK,-36.87056,145.47583,LONGWOOD EAST,3666
Bermuda Grass,Cynodon dactylon,Victoria,E2712600 Centre about 3 km WSW of DEER PARK,-37.76833,144.73,DEER PARK NORTH,3023
Bermuda Grass,Cynodon dactylon,Victoria,K2063700 Centre about 1 km SE of BOUNDARY BEND,-34.72722,143.16583,BOUNDARY BEND,3599
Bermuda Grass,Cynodon dactylon,Victoria,E1210800 Centre about 1 km ENE of RIDDELLS CREEK,-37.45778,144.69333,RIDDELLS CREEK,3431
Bermuda Grass,Cynodon dactylon,Victoria,"Maygar Grey Box Nature Reserve, Broadmeadows Maygar Grey Box Nature Reserve, Columbia Circuit, Broadmeadows, part of Hum",-37.67487,144.94862,CAMPBELLFIELD,3061
Bermuda Grass,Cynodon dactylon,Victoria,E2506200 Centre about 2 km W of RINGWOOD,-37.81111,145.21306,MITCHAM NORTH,3132
Bermuda Grass,Cynodon dactylon,Victoria,T2511400 Centre about 3 km N of MOUNT COTTRELL,-37.75028,144.61639,THORNHILL PARK,3335
Bermuda Grass,Cynodon dactylon,Victoria,755 Peak School Road Lara,-37.98306,144.43333,POINT WILSON,3212
Bermuda Grass,Cynodon dactylon,Victoria,S2327400 Centre about 9 km W of GYPSUM,-35.265,142.30139,TEMPY,3489
Bermuda Grass,Cynodon dactylon,Victoria,Eynesbury Nerowie,-37.77117,144.48243,HOPETOUN PARK,3340
Bermuda Grass,Cynodon dactylon,Victoria,98 Road Void; McKEnzie Rd (southern side; approx 50m east of Powers Rd) SHELBROUNE,-36.78184,144.05904,WILSONS HILL,3515
Bermuda Grass,Cynodon dactylon,Victoria,"Lot 5 TP481138, 64-188 Phipps Crescent, Diamond Creek Private property bound by Phipps Crescent to the north, Hartington",-38.17607,145.17005,LANGWARRIN SOUTH,3911
Bermuda Grass,Cynodon dactylon,Victoria,"Bulla School Hill Reserve, Bulla Bulla School Hill Reserve, School Lane, Bulla",-37.6356,144.7988,BULLA,3428
Bermuda Grass,Cynodon dactylon,Victoria,"Hilltop Reserve and Ridgetop Reserve, Beaconsfield Hilltop Reserve on Crestview Drive and Ridgetop Reserve on Wild Duck",-38.0431,145.38006,BEACONSFIELD,3807
Bermuda Grass,Cynodon dactylon,Victoria,F5576200 Centre about 4 km WSW of WINTON NORTH,-36.48472,146.10472,BENALLA,3672
Bermuda Grass,Cynodon dactylon,Victoria,E1394200 Centre about 1 km S of ASHBURTON,-37.87222,145.08167,ASHWOOD,3147
Bermuda Grass,Cynodon dactylon,Victoria,E1333500 Centre about 3 km S of MOUNT ELIZA,-38.21222,145.09306,KUNYUNG,3930
Bermuda Grass,Cynodon dactylon,Victoria,T0615900 Centre about 1 km WSW of SEAFORD,-38.10806,145.125,SEAFORD,3198
Bermuda Grass,Cynodon dactylon,Victoria,T1593400 Centre about 2 km SW of GREENVALE,-37.64944,144.85639,GREENVALE,3059
Bermuda Grass,Cynodon dactylon,Victoria,Geelong Road Geelong Road,-37.80668,144.87803,YARRAVILLE WEST,3013
Bermuda Grass,Cynodon dactylon,Victoria,E2357300 Centre about 3 km NNE of NEWCOMB,-38.14139,144.42056,MOOLAP,3224
Bermuda Grass,Cynodon dactylon,Victoria,TR1OFT2 Hattah-Kulkyne National Park- Raak track,-34.6061,142.41975,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,B1811700 Centre about 1 km N of MOUNT ELIZA,-38.18083,145.09472,KUNYUNG,3930
Bermuda Grass,Cynodon dactylon,Victoria,PTV Carpark Thompsons Road,-38.07959,145.24172,LYNDHURST,3975
Bermuda Grass,Cynodon dactylon,Victoria,CRESSY (581567) 5679 m from Cressy 230 deg,-37.99968,143.68617,CRESSY,3322
Bermuda Grass,Cynodon dactylon,Victoria,E2355400 Centre about 1 km NNW of KEILOR EAST,-37.73889,144.86028,KEILOR EAST,3033
Bermuda Grass,Cynodon dactylon,Victoria,D3721600 Centre about 6 km S of BOORT,-36.16056,143.72583,CATUMNAL,3537
Bermuda Grass,Cynodon dactylon,Victoria,TR6RAT3 Hattah-Kulkyne National Park- North-west tip of Lake Lockie,-34.71782,142.36552,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,D3131600 Centre about 1 km WNW of DOBIE,-37.30861,143.01861,MOYSTON,3377
Bermuda Grass,Cynodon dactylon,Victoria,LANGKOOP (561050) 10077 m from Langkoop 262 deg,-37.08776,141.14781,KADNOOK,3318
Bermuda Grass,Cynodon dactylon,Victoria,U7501700 Centre about 1 km NNW of COOMBOONA,-36.27694,145.30139,ARDMONA,3629
Bermuda Grass,Cynodon dactylon,Victoria,E1371300 Centre about 420 m N of ROWVILLE,-37.93333,145.22972,ROWVILLE,3178
Bermuda Grass,Cynodon dactylon,Victoria,"10 Hoveys Road, Barongarook West - Biodiversity Assessment 10 Hoveys Road, Barongarook West",-38.4446,143.56423,IRREWILLIPE,3249
Bermuda Grass,Cynodon dactylon,Victoria,M3111700 Centre about 10 km SW of KULKYNE,-34.67167,142.34944,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,B1989900 Centre about 1 km WSW of WATSONIA,-37.71028,145.07306,WATSONIA,3087
Bermuda Grass,Cynodon dactylon,Victoria,NE41 Located within Murray River Reserve next to Bruces Track.,-35.98286,145.93105,BURRAMINE,3730
Bermuda Grass,Cynodon dactylon,Victoria,"265 Tower Hill, Lovely Banks - Biodiversity Assessment 265 Tower Hill, Lovely Banks",-38.06196,144.33236,LOVELY BANKS,3213
Bermuda Grass,Cynodon dactylon,Victoria,T0022500 Centre about 2 km WNW of MOUNT ELIZA,-38.18222,145.07472,KUNYUNG,3930
Bermuda Grass,Cynodon dactylon,Victoria,Site 15 Hattah-Kulkyne National Park lake system,-34.6901,142.35402,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,S1005000 Centre about 1 km WSW of MOUNT PLEASANT,-37.58722,143.84861,DELACOMBE,3356
Bermuda Grass,Cynodon dactylon,Victoria,BENAYEO (560917) 2816 m from Benayeo 155 deg,-36.88446,141.02478,APSLEY,3319
Bermuda Grass,Cynodon dactylon,Victoria,"Lindsay Island Far NW Victoria, 10 km north of the Sturt Hwy, 6 km east of the SA border, occurring along the Murray Riv",-34.11981,141.1797,NEDS CORNER,3496
Bermuda Grass,Cynodon dactylon,Victoria,U0119500 Centre about 2 km N of SEATON,-37.92111,146.66333,WALHALLA EAST,3825
Bermuda Grass,Cynodon dactylon,Victoria,T4008800 Centre about 2 km NW of BLACK ROCK,-37.96528,145.01139,SANDRINGHAM,3191
Bermuda Grass,Cynodon dactylon,Victoria,"36-38, 42 and 44 Beaconsfield-Emerald Road, Beaconsfield Upper Private properties in Beaconsfield Upper generally bound",-38.00072,145.4151,DEWHURST,3808
Bermuda Grass,Cynodon dactylon,Victoria,501258 MOUTAJUP,-37.6771,142.2282,MOUTAJUP,3294
Bermuda Grass,Cynodon dactylon,Victoria,T0600000 Centre about 1 km SE of YARRAMBAT,-37.64361,145.14528,YARRAMBAT,3091
Bermuda Grass,Cynodon dactylon,Victoria,Key West Conservation Reserve Thornhill,-37.72529,144.61778,THORNHILL PARK,3335
Bermuda Grass,Cynodon dactylon,Victoria,U4052400 Centre about 3 km NE of WORANGA,-38.56472,146.75,CALROSSIE,3971
Bermuda Grass,Cynodon dactylon,Victoria,T0252200 Centre about 4 km NNW of LAVERTON WEST,-37.84111,144.705,TRUGANINA,3029
Bermuda Grass,Cynodon dactylon,Victoria,S2353600 Centre about 5 km N of CLUNES,-37.24833,143.78472,MOUNT CAMERON,3370
Bermuda Grass,Cynodon dactylon,Victoria,T2468000 Centre about 2 km SW of BROPHYS CROSSING,-37.91611,144.62,WERRIBEE SOUTH,3030
Bermuda Grass,Cynodon dactylon,Victoria,F5656400 Centre about 2 km NE of SEATON,-37.92278,146.67444,WALHALLA EAST,3825
Bermuda Grass,Cynodon dactylon,Victoria,Veg Dec 2014 Monitoring Sheoak property,-37.2369,145.4386,GLENBURN,3717
Bermuda Grass,Cynodon dactylon,Victoria,T0723300 Centre about 1 km NW of WEST BRUNSWICK,-37.755,144.93389,BRUNSWICK SOUTH,3055
Bermuda Grass,Cynodon dactylon,Victoria,"Elgar Park between Eastern Fwy, Belmore Rd and Elgar Rd, Mont Albert North",-37.79788,145.11653,BOX HILL NORTH,3129
Bermuda Grass,Cynodon dactylon,Victoria,"FFSURVEYID 2659614 Reaper Lane, Macorna Nth. 1\TP376362",-35.81467,144.05762,MEAD,3568
Bermuda Grass,Cynodon dactylon,Victoria,11009.1 Warrandyte,-37.7578,145.20167,WARRANDYTE,3113
Bermuda Grass,Cynodon dactylon,Victoria,CORINDHAP (580863) 1852 m from Rokewood 213 deg,-37.88493,143.73007,ROKEWOOD,3330
Bermuda Grass,Cynodon dactylon,Victoria,U7000500 Centre about 6 km NNW of SHEPPARTON,-36.33167,145.36806,BRANDITT,3630
Bermuda Grass,Cynodon dactylon,Victoria,T3291700 Centre about 4 km NNE of NERRIN NERRIN,-37.73639,143.04139,PURA PURA,3271
Bermuda Grass,Cynodon dactylon,Victoria,T2527300 Centre about 3 km WNW of TARNEIT,-37.85083,144.63944,MANOR LAKES,3024
Bermuda Grass,Cynodon dactylon,Victoria,U3200100 Centre about 6 km N of BARMAH,-35.96139,144.9575,PICOLA WEST,3639
Bermuda Grass,Cynodon dactylon,Victoria,S1100100 Centre about 1 km ENE of MYERS FLAT,-36.69833,144.21806,MYERS FLAT,3556
Bermuda Grass,Cynodon dactylon,Victoria,T1385700 Centre about 1 km E of EAST BRUNSWICK,-37.77056,144.9875,SUMNER,3057
Bermuda Grass,Cynodon dactylon,Victoria,T2471400 Centre about 1 km SSE of NORTH ALTONA,-37.84417,144.82639,ALTONA NORTH,3025
Bermuda Grass,Cynodon dactylon,Victoria,F5575900 Centre about 2 km N of WINTON,-36.49444,146.07556,BENALLA,3672
Bermuda Grass,Cynodon dactylon,Victoria,LETHBRIDGE (582783) 1119 m from Lethbridge 154 deg,-37.95794,144.12506,LETHBRIDGE,3332
Bermuda Grass,Cynodon dactylon,Victoria,"SW279 East of Mt William Ck, off Williams Lane, Lake Lonsdale",-37.08001,142.62173,MOKEPILLY,3381
Bermuda Grass,Cynodon dactylon,Victoria,S1106600 Centre about 3 km NNE of CATUMNAL,-36.05667,143.65806,CATUMNAL,3537
Bermuda Grass,Cynodon dactylon,Victoria,MANNIBADAR (580629) 6988 m from Willowvale 186 deg,-37.75051,143.46775,LINTON,3360
Bermuda Grass,Cynodon dactylon,Victoria,KHK02I00 Centre about 7 km E of HATTAH,-34.75778,142.35333,TORRITA,3490
Bermuda Grass,Cynodon dactylon,Victoria,ROKEWOOD (580658) 2232 m from Rokewood 294 deg,-37.90703,143.7416,ROKEWOOD,3330
Bermuda Grass,Cynodon dactylon,Victoria,U0205200 Centre about 1 km NNW of SANDRINGHAM,-37.94167,145.0,HAMPTON NORTH,3188
Bermuda Grass,Cynodon dactylon,Victoria,U3027500 Centre about 4 km S of TARMA,-35.93667,145.04639,PICOLA WEST,3639
Bermuda Grass,Cynodon dactylon,Victoria,M3745100 Centre about 8 km WNW of UPPER KULNINE,-34.12139,141.81278,BIRDWOODTON,3505
Bermuda Grass,Cynodon dactylon,Victoria,KRDS2800 Centre about 6 km N of HAPPY VALLEY,-34.62722,142.71722,ROBINVALE IRRIGATION DISTRICT SECTION C,3549
Bermuda Grass,Cynodon dactylon,Victoria,S0205400 Centre about 3 km SE of SYLVATERRE,-36.13167,144.23472,TERRICK TERRICK EAST,3573
Bermuda Grass,Cynodon dactylon,Victoria,U4026700 Centre about 1 km ENE of MORWELL WEST,-38.21,146.39028,HAZELWOOD NORTH,3840
Bermuda Grass,Cynodon dactylon,Victoria,T4037600 Centre about 1 km S of BLACK ROCK,-37.98889,145.02889,BLACK ROCK NORTH,3193
Bermuda Grass,Cynodon dactylon,Victoria,T0218000 Centre about 2 km S of MACEDON,-37.44,144.56694,MACEDON,3440
Bermuda Grass,Cynodon dactylon,Victoria,T2445000 Centre about 2 km SE of OFFICER,-38.07028,145.42444,OFFICER SOUTH,3809
Bermuda Grass,Cynodon dactylon,Victoria,Pirron Yallock Pirron Yallock,-38.3649,143.4239,COROROOKE,3254
Bermuda Grass,Cynodon dactylon,Victoria,KWR02A00 Centre about 5 km SSE of ROBINVALE,-34.6175,142.80583,ROBINVALE IRRIGATION DISTRICT SECTION B,3549
Bermuda Grass,Cynodon dactylon,Victoria,T0247500 Centre about 2 km NE of PAKENHAM,-38.06111,145.49583,PAKENHAM SOUTH,3810
Bermuda Grass,Cynodon dactylon,Victoria,EDENHOPE (561099) 6997 m from Edenhope 268 deg,-37.03569,141.3697,KADNOOK,3318
Bermuda Grass,Cynodon dactylon,Victoria,T0059800 Centre about 2 km NE of MONTROSE,-37.79639,145.35972,MONTROSE,3765
Bermuda Grass,Cynodon dactylon,Victoria,T0082700 Centre about 2 km SW of COOLAROO,-37.6675,144.91417,COOLAROO,3048
Bermuda Grass,Cynodon dactylon,Victoria,T1562600 Centre about 1 km NNE of BLACK ROCK,-37.97167,145.03,BLACK ROCK NORTH,3193
Bermuda Grass,Cynodon dactylon,Victoria,T4029100 Centre about 1 km SW of BRIGHTON,-37.92333,144.98611,DENDY,3186
Bermuda Grass,Cynodon dactylon,Victoria,BANNOCKBURN (582882) 3884 m from Gheringhap 156 deg,-38.0495,144.21637,SUTHERLANDS CREEK,3331
Bermuda Grass,Cynodon dactylon,Victoria,"T0933888 Elsternwick Park, Brighton",-37.8872,144.99523,GARDENVALE,3185
Bermuda Grass,Cynodon dactylon,Victoria,N0021700 Centre about 244 m E of DIAMOND CREEK,-37.67083,145.15806,DIAMOND CREEK,3089
Bermuda Grass,Cynodon dactylon,Victoria,531656A Centre about 15 km WSW of BARING,-35.41518,141.91799,PATCHEWOLLOCK,3491
Bermuda Grass,Cynodon dactylon,Victoria,T1751200 Centre about 4 km S of SAN REMO,-38.555,145.35611,CAPE WOOLAMAI,3925
Bermuda Grass,Cynodon dactylon,Victoria,Marshal Precinct: Armstrong Creek Urban Growth Area The study area is bound by the riparian zones of the Barwon River to,-38.2,144.35537,CHARLEMONT,3217
Bermuda Grass,Cynodon dactylon,Victoria,E2396700 Centre about 5 km NW of MANOR,-37.89917,144.52778,MAMBOURIN,3024
Bermuda Grass,Cynodon dactylon,Victoria,"250 Wedge Road, Skye 2.6km E of Carrum Downs",-38.09,145.20528,SANDHURST,3977
Bermuda Grass,Cynodon dactylon,Victoria,T0051500 Centre about 1 km NW of BEACONSFIELD,-38.0425,145.36028,BEACONSFIELD,3807
Bermuda Grass,Cynodon dactylon,Victoria,Cherry Tree Road The study area is an approximate 400 metre extent of Cherry Tree Road located east of private property,-37.64538,145.22867,PANTON HILL,3759
Bermuda Grass,Cynodon dactylon,Victoria,M1503900 Centre about 15 km N of NYPO,-35.57889,142.02361,YAAPEET,3424
Bermuda Grass,Cynodon dactylon,Victoria,M1504000 Centre about 16 km N of NYPO,-35.5775,142.02361,YAAPEET,3424
Bermuda Grass,Cynodon dactylon,Victoria,91 Tullaroop Creek River Frontage (eastern bank); south of Mullins Rd EDDINGTON,-36.92297,143.85285,CARISBROOK,3464
Bermuda Grass,Cynodon dactylon,Victoria,"Yellow Box Drive North Nature Reserve, Craigieburn Yellow Box Drive North Nature Reserve, Yellowbox Drive, Craigieburn",-37.615,144.9408,SOMERTON,3062
Bermuda Grass,Cynodon dactylon,Victoria,652110 PIRRON YALLOCK,-38.36603,143.43284,COROROOKE,3254
Bermuda Grass,Cynodon dactylon,Victoria,"429-443 Faulkners Road, Mt Cottrell - Biodiversity Assessment 429-443 Faulkners Road, Mt Cottrell",-37.77558,144.62361,FIELDSTONE,3024
Bermuda Grass,Cynodon dactylon,Victoria,EDENHOPE (561135) 6824 m from Edenhope 75 deg,-37.05287,141.2169,KADNOOK,3318
Bermuda Grass,Cynodon dactylon,Victoria,1055762A Centre about 1 km ESE of WILLIAMSTOWN,-37.86516,144.90132,WILLIAMSTOWN NORTH,3016
Bermuda Grass,Cynodon dactylon,Victoria,T2486600 Centre about 1 km SSW of MERNDA,-37.60139,145.09639,MERNDA,3754
Bermuda Grass,Cynodon dactylon,Victoria,S2326800 Centre about 3 km WNW of FAIRLEY,-35.67333,143.8375,LAKE CHARM,3581
Bermuda Grass,Cynodon dactylon,Victoria,650539 IRREWARRA,-38.32934,143.63392,COLAC,3250
Bermuda Grass,Cynodon dactylon,Victoria,HADDON (581079) 4222 m from Haddon 136 deg,-37.56364,143.68539,LUCAS,3350
Bermuda Grass,Cynodon dactylon,Victoria,"88 Taylors Road, Keilor Downs 88 Taylors Road, Keilor Downs, between Packard Drive Reserve and St Albans Leisure Centre",-37.72659,144.80449,ST ALBANS,3021
Bermuda Grass,Cynodon dactylon,Victoria,IA072262 Centre about 2 km SSW of CARRUM DOWNS,-38.11,145.17,CARRUM DOWNS,3201
Bermuda Grass,Cynodon dactylon,Victoria,ROKEWOOD (581555) 5932 m from Rokewood 12 deg,-37.95091,143.70319,ROKEWOOD,3330
Bermuda Grass,Cynodon dactylon,Victoria,BAILIESTON (584291) 251 m from Bailieston East 130 deg,-36.73866,145.10747,WIRRATE,3608
Bermuda Grass,Cynodon dactylon,Victoria,Guttrum Guttrum,-35.58266,144.05736,KOONDROOK,3580
Bermuda Grass,Cynodon dactylon,Victoria,T4006300 Centre about 412 m W of SANDRINGHAM,-37.94889,145.00028,HAMPTON NORTH,3188
Bermuda Grass,Cynodon dactylon,Victoria,Hazelwood North Solar Farm 6.8km SW of Taralgon,-38.2337,146.47546,HAZELWOOD NORTH,3840
Bermuda Grass,Cynodon dactylon,Victoria,"Officer Precinct Structure Plan The area bounded by the Princes Freeway and Princes Highway to the north, Brunt Road to",-38.0569,145.40182,OFFICER SOUTH,3809
Bermuda Grass,Cynodon dactylon,Victoria,SW423 Inverleigh. Halleys Lane roadside reserve (Sth side). Moved from Nth side as it was slashed. Narrow band approx 18,-38.30165,143.82042,MURROON,3243
Bermuda Grass,Cynodon dactylon,Victoria,E2338100 Centre about 102 m S of FLEMINGTON,-37.78556,144.94222,PARKVILLE,3052
Bermuda Grass,Cynodon dactylon,Victoria,B1887700 Centre about 2 km ESE of BRAESIDE,-37.99972,145.12639,MORDIALLOC NORTH,3195
Bermuda Grass,Cynodon dactylon,Victoria,U7509400 Centre about 2 km NW of MOOROOPNA NORTH WEST,-36.34778,145.22278,ARDMONA,3629
Bermuda Grass,Cynodon dactylon,Victoria,9839 WOORNDOO,-37.80506,142.76318,BERRAMBOOL,3379
Bermuda Grass,Cynodon dactylon,Victoria,LETHBRIDGE (582910) 2131 m from Lethbridge 45 deg,-37.98057,144.11324,LETHBRIDGE,3332
Bermuda Grass,Cynodon dactylon,Victoria,E0458300 Centre about 1 km SW of HOVELL PARK,-38.05333,144.39972,POINT WILSON,3212
Bermuda Grass,Cynodon dactylon,Victoria,"FFSURVEYID 2659438 16~28\PP3857. Next to house at the end of Tuckers Point Track, Daylesford.",-37.32203,144.1244,DAYLESFORD,3460
Bermuda Grass,Cynodon dactylon,Victoria,B1553800 Centre about 1 km SW of SEAFORD SOUTH,-38.12056,145.12583,SEAFORD,3198
Bermuda Grass,Cynodon dactylon,Victoria,"1 Commercial Drive, Mallacoota - Biodiversity Assessment 1 Commercial Drive, Mallacoota",-37.55609,149.743,MALLACOOTA,3892
Bermuda Grass,Cynodon dactylon,Victoria,"Merrans Nature Reserve Fairhaven, SCS, VIC. 3231",-38.46464,144.0798,EASTERN VIEW,3231
Bermuda Grass,Cynodon dactylon,Victoria,T0922500 Centre about 2 km N of MOUNT COTTRELL,-37.75972,144.60472,STRATHTULLOH,3338
Bermuda Grass,Cynodon dactylon,Victoria,M3744600 Centre about 16 km N of MERINGUR NORTH,-34.13361,141.35028,NEDS CORNER,3496
Bermuda Grass,Cynodon dactylon,Victoria,B1989600 Centre about 1 km WSW of WATSONIA,-37.71028,145.07306,WATSONIA,3087
Bermuda Grass,Cynodon dactylon,Victoria,T0011900 Centre about 1 km E of CLIFTON HILL,-37.78917,145.0125,ALPHINGTON,3078
Bermuda Grass,Cynodon dactylon,Victoria,TARCOMBE (584275) 8390 m from Tarcombe 178 deg,-36.89899,145.39896,UPTON HILL,3664
Bermuda Grass,Cynodon dactylon,Victoria,Ghazeepore Road - Biodiversity Assessment Ghazeepore Road,-38.21775,144.30032,MARSHALL,3216
Bermuda Grass,Cynodon dactylon,Victoria,101297 SIMPSON,-38.45116,143.14838,COBDEN,3266
Bermuda Grass,Cynodon dactylon,Victoria,EDENHOPE (560766) 7182 m from Edenhope 233 deg,-36.99845,141.35577,KADNOOK,3318
Bermuda Grass,Cynodon dactylon,Victoria,"BRC2_NC117 West of watson Road and south of Scott Road, Nathalia area.",-36.15985,144.9113,KY WEST,3621
Bermuda Grass,Cynodon dactylon,Victoria,500205 GLENTHOMPSON,-37.62185,142.4869,NAREEB,3293
Bermuda Grass,Cynodon dactylon,Victoria,U7516800 Centre about 3 km N of HARSTON,-36.44667,145.14528,GIRGARRE EAST,3616
Bermuda Grass,Cynodon dactylon,Victoria,8525 BARWON HEADS,-38.2868,144.4717,OCEAN GROVE,3226
Bermuda Grass,Cynodon dactylon,Victoria,"178 km Great Alpine Road (Corner) 178 km Great Alpine Road, Omeo",-37.1245,147.5382,BUNDARA,3898
Bermuda Grass,Cynodon dactylon,Victoria,"Guan & Khoon Properties, City of Wyndham 5.26km SE of Quandong",-37.88307,144.53295,MAMBOURIN,3024
Bermuda Grass,Cynodon dactylon,Victoria,T2493500 Centre about 3 km N of WYNDHAM VALE,-37.86833,144.635,WERRIBEE SOUTH,3030
Bermuda Grass,Cynodon dactylon,Victoria,T0254700 Centre about 4 km NE of NAGAMBIE,-36.76278,145.19472,TABILK,3607
Bermuda Grass,Cynodon dactylon,Victoria,S2546400 Centre about 5 km E of COIMADAI,-37.61639,144.52639,HARKNESS,3337
Bermuda Grass,Cynodon dactylon,Victoria,T2402800 Centre about 1 km S of KINGSBURY,-37.72028,145.03611,LA TROBE UNIVERSITY,3086
Bermuda Grass,Cynodon dactylon,Victoria,500375 NARRAPUMELAP SOUTH,-37.77389,142.59331,BERRAMBOOL,3379
Bermuda Grass,Cynodon dactylon,Victoria,U0021700 Centre about 1 km WSW of LOCH,-38.37333,145.68889,JEETHO,3945
Bermuda Grass,Cynodon dactylon,Victoria,MOUNT MERCER (581257) 3598 m from Mount Mercer 96 deg,-37.8062,143.83431,ROKEWOOD,3330
Bermuda Grass,Cynodon dactylon,Victoria,1\TP168899 Peterborough - Biodiversity Assessment 1\TP168899 Peterborough,-38.60384,142.87403,PETERBOROUGH,3270
Bermuda Grass,Cynodon dactylon,Victoria,Site 13 Hattah-Kulkyne National Park lake system,-34.67045,142.35059,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,T2490300 Centre about 2 km N of OLD TYABB,-38.27583,145.18917,TYABB,3913
Bermuda Grass,Cynodon dactylon,Victoria,"NE44 Located about 430 m east of Creightons Creek Road, about 5 km south-west of Euroa.",-36.78748,145.51963,RUFFY,3666
Bermuda Grass,Cynodon dactylon,Victoria,500933 GLENISLA,-37.2242,142.1252,ROCKLANDS,3401
Bermuda Grass,Cynodon dactylon,Victoria,T0085700 Centre about 1 km ESE of HARMONY VALE,-37.83167,145.40139,KALORAMA,3766
